# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-31 07:34:21 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10126000 BEAR RIVER NEAR CORINNE, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10126000
#            TS   parameter     statistic     Description
#        143472       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143472_00060_00003	143472_00060_00003_cd
USGS	10126000	1962-08-29		
USGS	10126000	1962-08-30		
USGS	10126000	1962-08-31		
USGS	10126000	1962-09-01		
USGS	10126000	1962-09-02		
USGS	10126000	1962-09-03		
USGS	10126000	1962-09-04		
USGS	10126000	1962-09-05		
USGS	10126000	1962-09-06		
USGS	10126000	1962-09-07		
USGS	10126000	1962-09-08		
USGS	10126000	1962-09-09		
USGS	10126000	1962-09-10		
USGS	10126000	1962-09-11		
USGS	10126000	1962-09-12		
USGS	10126000	1962-09-13		
USGS	10126000	1962-09-14		
USGS	10126000	1962-09-15		
USGS	10126000	1962-09-16		
USGS	10126000	1962-09-17		
USGS	10126000	1962-09-18		
USGS	10126000	1962-09-19		
USGS	10126000	1962-09-20		
USGS	10126000	1962-09-21		
USGS	10126000	1962-09-22		
USGS	10126000	1962-09-23		
USGS	10126000	1962-09-24		
USGS	10126000	1962-09-25		
USGS	10126000	1962-09-26		
USGS	10126000	1962-09-27		
USGS	10126000	1962-09-28		
USGS	10126000	1962-09-29		
USGS	10126000	1962-09-30		
USGS	10126000	1962-10-01		
USGS	10126000	1962-10-02		
USGS	10126000	1962-10-03		
USGS	10126000	1962-10-04		
USGS	10126000	1962-10-05		
USGS	10126000	1962-10-06		
USGS	10126000	1962-10-07		
USGS	10126000	1962-10-08		
USGS	10126000	1962-10-09		
USGS	10126000	1962-10-10		
USGS	10126000	1962-10-11		
USGS	10126000	1962-10-12		
USGS	10126000	1962-10-13		
USGS	10126000	1962-10-14		
USGS	10126000	1962-10-15		
USGS	10126000	1962-10-16		
USGS	10126000	1962-10-17		
USGS	10126000	1962-10-18		
USGS	10126000	1962-10-19		
USGS	10126000	1962-10-20		
USGS	10126000	1962-10-21		
USGS	10126000	1962-10-22		
USGS	10126000	1962-10-23		
USGS	10126000	1962-10-24		
USGS	10126000	1962-10-25		
USGS	10126000	1962-10-26		
USGS	10126000	1962-10-27		
USGS	10126000	1962-10-28		
USGS	10126000	1962-10-29		
USGS	10126000	1962-10-30		
USGS	10126000	1962-10-31		
USGS	10126000	1962-11-01		
USGS	10126000	1962-11-02		
USGS	10126000	1962-11-03		
USGS	10126000	1962-11-04		
USGS	10126000	1962-11-05		
USGS	10126000	1962-11-06		
USGS	10126000	1962-11-07		
USGS	10126000	1962-11-08		
USGS	10126000	1962-11-09		
USGS	10126000	1962-11-10		
USGS	10126000	1962-11-11		
USGS	10126000	1962-11-12		
USGS	10126000	1962-11-13		
USGS	10126000	1962-11-14		
USGS	10126000	1962-11-15		
USGS	10126000	1962-11-16		
USGS	10126000	1962-11-17		
USGS	10126000	1962-11-18		
USGS	10126000	1962-11-19		
USGS	10126000	1962-11-20		
USGS	10126000	1962-11-21		
USGS	10126000	1962-11-22		
USGS	10126000	1962-11-23		
USGS	10126000	1962-11-24		
USGS	10126000	1962-11-25		
USGS	10126000	1962-11-26		
USGS	10126000	1962-11-27		
USGS	10126000	1962-11-28		
USGS	10126000	1962-11-29		
USGS	10126000	1962-11-30		
USGS	10126000	1962-12-01		
USGS	10126000	1962-12-02		
USGS	10126000	1962-12-03		
USGS	10126000	1962-12-04		
USGS	10126000	1962-12-05		
USGS	10126000	1962-12-06		
USGS	10126000	1962-12-07		
USGS	10126000	1962-12-08		
USGS	10126000	1962-12-09		
USGS	10126000	1962-12-10		
USGS	10126000	1962-12-11		
USGS	10126000	1962-12-12		
USGS	10126000	1962-12-13		
USGS	10126000	1962-12-14		
USGS	10126000	1962-12-15		
USGS	10126000	1962-12-16		
USGS	10126000	1962-12-17		
USGS	10126000	1962-12-18		
USGS	10126000	1962-12-19		
USGS	10126000	1962-12-20		
USGS	10126000	1962-12-21		
USGS	10126000	1962-12-22		
USGS	10126000	1962-12-23		
USGS	10126000	1962-12-24		
USGS	10126000	1962-12-25		
USGS	10126000	1962-12-26		
USGS	10126000	1962-12-27		
USGS	10126000	1962-12-28		
USGS	10126000	1962-12-29		
USGS	10126000	1962-12-30		
USGS	10126000	1962-12-31		
USGS	10126000	1963-01-01		
USGS	10126000	1963-01-02		
USGS	10126000	1963-01-03		
USGS	10126000	1963-01-04		
USGS	10126000	1963-01-05		
USGS	10126000	1963-01-06		
USGS	10126000	1963-01-07		
USGS	10126000	1963-01-08		
USGS	10126000	1963-01-09		
USGS	10126000	1963-01-10		
USGS	10126000	1963-01-11		
USGS	10126000	1963-01-12		
USGS	10126000	1963-01-13		
USGS	10126000	1963-01-14		
USGS	10126000	1963-01-15		
USGS	10126000	1963-01-16		
USGS	10126000	1963-01-17		
USGS	10126000	1963-01-18		
USGS	10126000	1963-01-19		
USGS	10126000	1963-01-20		
USGS	10126000	1963-01-21		
USGS	10126000	1963-01-22		
USGS	10126000	1963-01-23		
USGS	10126000	1963-01-24		
USGS	10126000	1963-01-25		
USGS	10126000	1963-01-26		
USGS	10126000	1963-01-27		
USGS	10126000	1963-01-28		
USGS	10126000	1963-01-29		
USGS	10126000	1963-01-30		
USGS	10126000	1963-01-31		
USGS	10126000	1963-02-01		
USGS	10126000	1963-02-02		
USGS	10126000	1963-02-03		
USGS	10126000	1963-02-04		
USGS	10126000	1963-02-05		
USGS	10126000	1963-02-06		
USGS	10126000	1963-02-07		
USGS	10126000	1963-02-08		
USGS	10126000	1963-02-09		
USGS	10126000	1963-02-10		
USGS	10126000	1963-02-11		
USGS	10126000	1963-02-12		
USGS	10126000	1963-02-13		
USGS	10126000	1963-02-14		
USGS	10126000	1963-02-15		
USGS	10126000	1963-02-16		
USGS	10126000	1963-02-17		
USGS	10126000	1963-02-18		
USGS	10126000	1963-02-19		
USGS	10126000	1963-02-20		
USGS	10126000	1963-02-21		
USGS	10126000	1963-02-22		
USGS	10126000	1963-02-23		
USGS	10126000	1963-02-24		
USGS	10126000	1963-02-25		
USGS	10126000	1963-02-26		
USGS	10126000	1963-02-27		
USGS	10126000	1963-02-28		
USGS	10126000	1963-03-01		
USGS	10126000	1963-03-02		
USGS	10126000	1963-03-03		
USGS	10126000	1963-03-04		
USGS	10126000	1963-03-05		
USGS	10126000	1963-03-06		
USGS	10126000	1963-03-07		
USGS	10126000	1963-03-08		
USGS	10126000	1963-03-09		
USGS	10126000	1963-03-10		
USGS	10126000	1963-03-11		
USGS	10126000	1963-03-12		
USGS	10126000	1963-03-13		
USGS	10126000	1963-03-14		
USGS	10126000	1963-03-15		
USGS	10126000	1963-03-16		
USGS	10126000	1963-03-17		
USGS	10126000	1963-03-18		
USGS	10126000	1963-03-19		
USGS	10126000	1963-03-20		
USGS	10126000	1963-03-21		
USGS	10126000	1963-03-22		
USGS	10126000	1963-03-23		
USGS	10126000	1963-03-24		
USGS	10126000	1963-03-25		
USGS	10126000	1963-03-26		
USGS	10126000	1963-03-27		
USGS	10126000	1963-03-28		
USGS	10126000	1963-03-29		
USGS	10126000	1963-03-30		
USGS	10126000	1963-03-31		
USGS	10126000	1963-04-01		
USGS	10126000	1963-04-02		
USGS	10126000	1963-04-03		
USGS	10126000	1963-04-04		
USGS	10126000	1963-04-05		
USGS	10126000	1963-04-06		
USGS	10126000	1963-04-07		
USGS	10126000	1963-04-08		
USGS	10126000	1963-04-09		
USGS	10126000	1963-04-10		
USGS	10126000	1963-04-11		
USGS	10126000	1963-04-12		
USGS	10126000	1963-04-13		
USGS	10126000	1963-04-14		
USGS	10126000	1963-04-15		
USGS	10126000	1963-04-16		
USGS	10126000	1963-04-17		
USGS	10126000	1963-04-18		
USGS	10126000	1963-04-19		
USGS	10126000	1963-04-20		
USGS	10126000	1963-04-21		
USGS	10126000	1963-04-22		
USGS	10126000	1963-04-23		
USGS	10126000	1963-04-24		
USGS	10126000	1963-04-25		
USGS	10126000	1963-04-26		
USGS	10126000	1963-04-27		
USGS	10126000	1963-04-28		
USGS	10126000	1963-04-29		
USGS	10126000	1963-04-30		
USGS	10126000	1963-05-01		
USGS	10126000	1963-05-02		
USGS	10126000	1963-05-03		
USGS	10126000	1963-05-04		
USGS	10126000	1963-05-05		
USGS	10126000	1963-05-06		
USGS	10126000	1963-05-07		
USGS	10126000	1963-05-08		
USGS	10126000	1963-05-09		
USGS	10126000	1963-05-10		
USGS	10126000	1963-05-11		
USGS	10126000	1963-05-12		
USGS	10126000	1963-05-13		
USGS	10126000	1963-05-14		
USGS	10126000	1963-05-15		
USGS	10126000	1963-05-16		
USGS	10126000	1963-05-17		
USGS	10126000	1963-05-18		
USGS	10126000	1963-05-19		
USGS	10126000	1963-05-20		
USGS	10126000	1963-05-21		
USGS	10126000	1963-05-22		
USGS	10126000	1963-05-23		
USGS	10126000	1963-05-24		
USGS	10126000	1963-05-25		
USGS	10126000	1963-05-26		
USGS	10126000	1963-05-27		
USGS	10126000	1963-05-28		
USGS	10126000	1963-05-29		
USGS	10126000	1963-05-30		
USGS	10126000	1963-05-31		
USGS	10126000	1963-06-01		
USGS	10126000	1963-06-02		
USGS	10126000	1963-06-03		
USGS	10126000	1963-06-04		
USGS	10126000	1963-06-05		
USGS	10126000	1963-06-06		
USGS	10126000	1963-06-07		
USGS	10126000	1963-06-08		
USGS	10126000	1963-06-09		
USGS	10126000	1963-06-10		
USGS	10126000	1963-06-11		
USGS	10126000	1963-06-12		
USGS	10126000	1963-06-13		
USGS	10126000	1963-06-14		
USGS	10126000	1963-06-15		
USGS	10126000	1963-06-16		
USGS	10126000	1963-06-17		
USGS	10126000	1963-06-18		
USGS	10126000	1963-06-19		
USGS	10126000	1963-06-20		
USGS	10126000	1963-06-21		
USGS	10126000	1963-06-22		
USGS	10126000	1963-06-23		
USGS	10126000	1963-06-24		
USGS	10126000	1963-06-25		
USGS	10126000	1963-06-26		
USGS	10126000	1963-06-27		
USGS	10126000	1963-06-28		
USGS	10126000	1963-06-29		
USGS	10126000	1963-06-30		
USGS	10126000	1963-07-01		
USGS	10126000	1963-07-02		
USGS	10126000	1963-07-03		
USGS	10126000	1963-07-04		
USGS	10126000	1963-07-05		
USGS	10126000	1963-07-06		
USGS	10126000	1963-07-07		
USGS	10126000	1963-07-08		
USGS	10126000	1963-07-09		
USGS	10126000	1963-07-10		
USGS	10126000	1963-07-11		
USGS	10126000	1963-07-12		
USGS	10126000	1963-07-13		
USGS	10126000	1963-07-14		
USGS	10126000	1963-07-15		
USGS	10126000	1963-07-16		
USGS	10126000	1963-07-17		
USGS	10126000	1963-07-18		
USGS	10126000	1963-07-19		
USGS	10126000	1963-07-20		
USGS	10126000	1963-07-21		
USGS	10126000	1963-07-22		
USGS	10126000	1963-07-23		
USGS	10126000	1963-07-24		
USGS	10126000	1963-07-25		
USGS	10126000	1963-07-26		
USGS	10126000	1963-07-27		
USGS	10126000	1963-07-28		
USGS	10126000	1963-07-29		
USGS	10126000	1963-07-30		
USGS	10126000	1963-07-31		
USGS	10126000	1963-08-01		
USGS	10126000	1963-08-02		
USGS	10126000	1963-08-03		
USGS	10126000	1963-08-04		
USGS	10126000	1963-08-05		
USGS	10126000	1963-08-06		
USGS	10126000	1963-08-07		
USGS	10126000	1963-08-08		
USGS	10126000	1963-08-09		
USGS	10126000	1963-08-10		
USGS	10126000	1963-08-11		
USGS	10126000	1963-08-12		
USGS	10126000	1963-08-13		
USGS	10126000	1963-08-14		
USGS	10126000	1963-08-15		
USGS	10126000	1963-08-16		
USGS	10126000	1963-08-17		
USGS	10126000	1963-08-18		
USGS	10126000	1963-08-19		
USGS	10126000	1963-08-20		
USGS	10126000	1963-08-21		
USGS	10126000	1963-08-22		
USGS	10126000	1963-08-23		
USGS	10126000	1963-08-24		
USGS	10126000	1963-08-25		
USGS	10126000	1963-08-26		
USGS	10126000	1963-08-27		
USGS	10126000	1963-08-28		
USGS	10126000	1963-08-29		
USGS	10126000	1963-08-30		
USGS	10126000	1963-08-31		
USGS	10126000	1963-09-01		
USGS	10126000	1963-09-02		
USGS	10126000	1963-09-03		
USGS	10126000	1963-09-04		
USGS	10126000	1963-09-05		
USGS	10126000	1963-09-06		
USGS	10126000	1963-09-07		
USGS	10126000	1963-09-08		
USGS	10126000	1963-09-09		
USGS	10126000	1963-09-10		
USGS	10126000	1963-09-11		
USGS	10126000	1963-09-12		
USGS	10126000	1963-09-13		
USGS	10126000	1963-09-14		
USGS	10126000	1963-09-15		
USGS	10126000	1963-09-16		
USGS	10126000	1963-09-17		
USGS	10126000	1963-09-18		
USGS	10126000	1963-09-19		
USGS	10126000	1963-09-20		
USGS	10126000	1963-09-21		
USGS	10126000	1963-09-22		
USGS	10126000	1963-09-23		
USGS	10126000	1963-09-24		
USGS	10126000	1963-09-25		
USGS	10126000	1963-09-26		
USGS	10126000	1963-09-27		
USGS	10126000	1963-09-28		
USGS	10126000	1963-09-29		
USGS	10126000	1963-09-30		
USGS	10126000	1963-10-01	718	A
USGS	10126000	1963-10-02	562	A
USGS	10126000	1963-10-03	578	A
USGS	10126000	1963-10-04	491	A
USGS	10126000	1963-10-05	286	A
USGS	10126000	1963-10-06	128	A
USGS	10126000	1963-10-07	189	A
USGS	10126000	1963-10-08	473	A
USGS	10126000	1963-10-09	510	A
USGS	10126000	1963-10-10	443	A
USGS	10126000	1963-10-11	454	A
USGS	10126000	1963-10-12	436	A
USGS	10126000	1963-10-13	543	A
USGS	10126000	1963-10-14	540	A
USGS	10126000	1963-10-15	698	A
USGS	10126000	1963-10-16	738	A
USGS	10126000	1963-10-17	910	A
USGS	10126000	1963-10-18	722	A
USGS	10126000	1963-10-19	824	A
USGS	10126000	1963-10-20	734	A
USGS	10126000	1963-10-21	428	A
USGS	10126000	1963-10-22	618	A
USGS	10126000	1963-10-23	747	A
USGS	10126000	1963-10-24	888	A
USGS	10126000	1963-10-25	953	A
USGS	10126000	1963-10-26	940	A
USGS	10126000	1963-10-27	957	A
USGS	10126000	1963-10-28	610	A
USGS	10126000	1963-10-29	694	A
USGS	10126000	1963-10-30	710	A
USGS	10126000	1963-10-31	1180	A
USGS	10126000	1963-11-01	1230	A
USGS	10126000	1963-11-02	1370	A
USGS	10126000	1963-11-03	1240	A
USGS	10126000	1963-11-04	776	A
USGS	10126000	1963-11-05	953	A
USGS	10126000	1963-11-06	1060	A
USGS	10126000	1963-11-07	1270	A
USGS	10126000	1963-11-08	1270	A
USGS	10126000	1963-11-09	1380	A
USGS	10126000	1963-11-10	1420	A
USGS	10126000	1963-11-11	1400	A
USGS	10126000	1963-11-12	1150	A
USGS	10126000	1963-11-13	1000	A
USGS	10126000	1963-11-14	1030	A
USGS	10126000	1963-11-15	1060	A
USGS	10126000	1963-11-16	1230	A
USGS	10126000	1963-11-17	1220	A
USGS	10126000	1963-11-18	1370	A
USGS	10126000	1963-11-19	1340	A
USGS	10126000	1963-11-20	1650	A
USGS	10126000	1963-11-21	1640	A
USGS	10126000	1963-11-22	1620	A
USGS	10126000	1963-11-23	1690	A
USGS	10126000	1963-11-24	1090	A
USGS	10126000	1963-11-25	582	A
USGS	10126000	1963-11-26	1520	A
USGS	10126000	1963-11-27	1640	A
USGS	10126000	1963-11-28	1320	A
USGS	10126000	1963-11-29	566	A
USGS	10126000	1963-11-30	1370	A
USGS	10126000	1963-12-01	582	A
USGS	10126000	1963-12-02	385	A
USGS	10126000	1963-12-03	996	A
USGS	10126000	1963-12-04	1380	A
USGS	10126000	1963-12-05	1230	A
USGS	10126000	1963-12-06	1150	A
USGS	10126000	1963-12-07	1320	A
USGS	10126000	1963-12-08	469	A
USGS	10126000	1963-12-09	236	A
USGS	10126000	1963-12-10	1100	A
USGS	10126000	1963-12-11	1050	A
USGS	10126000	1963-12-12	1100	A
USGS	10126000	1963-12-13	1150	A
USGS	10126000	1963-12-14	1200	A
USGS	10126000	1963-12-15	600	A
USGS	10126000	1963-12-16	250	A
USGS	10126000	1963-12-17	1000	A
USGS	10126000	1963-12-18	1500	A
USGS	10126000	1963-12-19	1400	A
USGS	10126000	1963-12-20	1400	A
USGS	10126000	1963-12-21	1300	A
USGS	10126000	1963-12-22	1000	A
USGS	10126000	1963-12-23	250	A
USGS	10126000	1963-12-24	1100	A
USGS	10126000	1963-12-25	1000	A
USGS	10126000	1963-12-26	250	A
USGS	10126000	1963-12-27	1500	A
USGS	10126000	1963-12-28	1550	A
USGS	10126000	1963-12-29	1000	A
USGS	10126000	1963-12-30	300	A
USGS	10126000	1963-12-31	750	A
USGS	10126000	1964-01-01	800	A
USGS	10126000	1964-01-02	200	A
USGS	10126000	1964-01-03	900	A
USGS	10126000	1964-01-04	1300	A
USGS	10126000	1964-01-05	1400	A
USGS	10126000	1964-01-06	350	A
USGS	10126000	1964-01-07	1300	A
USGS	10126000	1964-01-08	1400	A
USGS	10126000	1964-01-09	1300	A
USGS	10126000	1964-01-10	1100	A
USGS	10126000	1964-01-11	900	A
USGS	10126000	1964-01-12	500	A
USGS	10126000	1964-01-13	400	A
USGS	10126000	1964-01-14	1050	A
USGS	10126000	1964-01-15	1100	A
USGS	10126000	1964-01-16	1000	A
USGS	10126000	1964-01-17	1000	A
USGS	10126000	1964-01-18	1000	A
USGS	10126000	1964-01-19	700	A
USGS	10126000	1964-01-20	250	A
USGS	10126000	1964-01-21	1100	A
USGS	10126000	1964-01-22	1200	A
USGS	10126000	1964-01-23	1300	A
USGS	10126000	1964-01-24	1300	A
USGS	10126000	1964-01-25	1200	A
USGS	10126000	1964-01-26	900	A
USGS	10126000	1964-01-27	400	A
USGS	10126000	1964-01-28	1300	A
USGS	10126000	1964-01-29	1600	A
USGS	10126000	1964-01-30	1600	A
USGS	10126000	1964-01-31	1100	A
USGS	10126000	1964-02-01	1050	A
USGS	10126000	1964-02-02	1000	A
USGS	10126000	1964-02-03	900	A
USGS	10126000	1964-02-04	1100	A
USGS	10126000	1964-02-05	1300	A
USGS	10126000	1964-02-06	1200	A
USGS	10126000	1964-02-07	1000	A
USGS	10126000	1964-02-08	1100	A
USGS	10126000	1964-02-09	1100	A
USGS	10126000	1964-02-10	1100	A
USGS	10126000	1964-02-11	1100	A
USGS	10126000	1964-02-12	1100	A
USGS	10126000	1964-02-13	1100	A
USGS	10126000	1964-02-14	1150	A
USGS	10126000	1964-02-15	1100	A
USGS	10126000	1964-02-16	800	A
USGS	10126000	1964-02-17	600	A
USGS	10126000	1964-02-18	1200	A
USGS	10126000	1964-02-19	1300	A
USGS	10126000	1964-02-20	1400	A
USGS	10126000	1964-02-21	1400	A
USGS	10126000	1964-02-22	1350	A
USGS	10126000	1964-02-23	1000	A
USGS	10126000	1964-02-24	300	A
USGS	10126000	1964-02-25	700	A
USGS	10126000	1964-02-26	1100	A
USGS	10126000	1964-02-27	1150	A
USGS	10126000	1964-02-28	1100	A
USGS	10126000	1964-02-29	1100	A
USGS	10126000	1964-03-01	1200	A
USGS	10126000	1964-03-02	250	A
USGS	10126000	1964-03-03	900	A
USGS	10126000	1964-03-04	1100	A
USGS	10126000	1964-03-05	1200	A
USGS	10126000	1964-03-06	1200	A
USGS	10126000	1964-03-07	1200	A
USGS	10126000	1964-03-08	1200	A
USGS	10126000	1964-03-09	250	A
USGS	10126000	1964-03-10	1000	A
USGS	10126000	1964-03-11	1200	A
USGS	10126000	1964-03-12	1200	A
USGS	10126000	1964-03-13	1300	A
USGS	10126000	1964-03-14	1200	A
USGS	10126000	1964-03-15	1150	A
USGS	10126000	1964-03-16	1200	A
USGS	10126000	1964-03-17	1350	A
USGS	10126000	1964-03-18	1400	A
USGS	10126000	1964-03-19	1100	A
USGS	10126000	1964-03-20	1300	A
USGS	10126000	1964-03-21	1350	A
USGS	10126000	1964-03-22	1200	A
USGS	10126000	1964-03-23	500	A
USGS	10126000	1964-03-24	1400	A
USGS	10126000	1964-03-25	1600	A
USGS	10126000	1964-03-26	1400	A
USGS	10126000	1964-03-27	1300	A
USGS	10126000	1964-03-28	1350	A
USGS	10126000	1964-03-29	1200	A
USGS	10126000	1964-03-30	1100	A
USGS	10126000	1964-03-31	1600	A
USGS	10126000	1964-04-01	1720	A
USGS	10126000	1964-04-02	1860	A
USGS	10126000	1964-04-03	2400	A
USGS	10126000	1964-04-04	3420	A
USGS	10126000	1964-04-05	3840	A
USGS	10126000	1964-04-06	4000	A
USGS	10126000	1964-04-07	4260	A
USGS	10126000	1964-04-08	4030	A
USGS	10126000	1964-04-09	3440	A
USGS	10126000	1964-04-10	3090	A
USGS	10126000	1964-04-11	2750	A
USGS	10126000	1964-04-12	2880	A
USGS	10126000	1964-04-13	3140	A
USGS	10126000	1964-04-14	3120	A
USGS	10126000	1964-04-15	3080	A
USGS	10126000	1964-04-16	2950	A
USGS	10126000	1964-04-17	2710	A
USGS	10126000	1964-04-18	2840	A
USGS	10126000	1964-04-19	3090	A
USGS	10126000	1964-04-20	3180	A
USGS	10126000	1964-04-21	3270	A
USGS	10126000	1964-04-22	3230	A
USGS	10126000	1964-04-23	3060	A
USGS	10126000	1964-04-24	2920	A
USGS	10126000	1964-04-25	2950	A
USGS	10126000	1964-04-26	3030	A
USGS	10126000	1964-04-27	2970	A
USGS	10126000	1964-04-28	2880	A
USGS	10126000	1964-04-29	2730	A
USGS	10126000	1964-04-30	2670	A
USGS	10126000	1964-05-01	2520	A
USGS	10126000	1964-05-02	2760	A
USGS	10126000	1964-05-03	2950	A
USGS	10126000	1964-05-04	3230	A
USGS	10126000	1964-05-05	3360	A
USGS	10126000	1964-05-06	3410	A
USGS	10126000	1964-05-07	3440	A
USGS	10126000	1964-05-08	3410	A
USGS	10126000	1964-05-09	3220	A
USGS	10126000	1964-05-10	2970	A
USGS	10126000	1964-05-11	2800	A
USGS	10126000	1964-05-12	2910	A
USGS	10126000	1964-05-13	2750	A
USGS	10126000	1964-05-14	2780	A
USGS	10126000	1964-05-15	2780	A
USGS	10126000	1964-05-16	3110	A
USGS	10126000	1964-05-17	3270	A
USGS	10126000	1964-05-18	3290	A
USGS	10126000	1964-05-19	3220	A
USGS	10126000	1964-05-20	3590	A
USGS	10126000	1964-05-21	3480	A
USGS	10126000	1964-05-22	3240	A
USGS	10126000	1964-05-23	3200	A
USGS	10126000	1964-05-24	3220	A
USGS	10126000	1964-05-25	3140	A
USGS	10126000	1964-05-26	2830	A
USGS	10126000	1964-05-27	2270	A
USGS	10126000	1964-05-28	2160	A
USGS	10126000	1964-05-29	2220	A
USGS	10126000	1964-05-30	2320	A
USGS	10126000	1964-05-31	2480	A
USGS	10126000	1964-06-01	2500	A
USGS	10126000	1964-06-02	1530	A
USGS	10126000	1964-06-03	1140	A
USGS	10126000	1964-06-04	1720	A
USGS	10126000	1964-06-05	1710	A
USGS	10126000	1964-06-06	1820	A
USGS	10126000	1964-06-07	2300	A
USGS	10126000	1964-06-08	2850	A
USGS	10126000	1964-06-09	3590	A
USGS	10126000	1964-06-10	3830	A
USGS	10126000	1964-06-11	3870	A
USGS	10126000	1964-06-12	3860	A
USGS	10126000	1964-06-13	3840	A
USGS	10126000	1964-06-14	3810	A
USGS	10126000	1964-06-15	3620	A
USGS	10126000	1964-06-16	3220	A
USGS	10126000	1964-06-17	3170	A
USGS	10126000	1964-06-18	3590	A
USGS	10126000	1964-06-19	3410	A
USGS	10126000	1964-06-20	3340	A
USGS	10126000	1964-06-21	3580	A
USGS	10126000	1964-06-22	3810	A
USGS	10126000	1964-06-23	3650	A
USGS	10126000	1964-06-24	3750	A
USGS	10126000	1964-06-25	3510	A
USGS	10126000	1964-06-26	3260	A
USGS	10126000	1964-06-27	3060	A
USGS	10126000	1964-06-28	2770	A
USGS	10126000	1964-06-29	2490	A
USGS	10126000	1964-06-30	1860	A
USGS	10126000	1964-07-01	1300	A
USGS	10126000	1964-07-02	1340	A
USGS	10126000	1964-07-03	1030	A
USGS	10126000	1964-07-04	462	A
USGS	10126000	1964-07-05	382	A
USGS	10126000	1964-07-06	248	A
USGS	10126000	1964-07-07	128	A
USGS	10126000	1964-07-08	109	A
USGS	10126000	1964-07-09	133	A
USGS	10126000	1964-07-10	109	A
USGS	10126000	1964-07-11	104	A
USGS	10126000	1964-07-12	96.0	A
USGS	10126000	1964-07-13	92.0	A
USGS	10126000	1964-07-14	107	A
USGS	10126000	1964-07-15	92.0	A
USGS	10126000	1964-07-16	85.0	A
USGS	10126000	1964-07-17	80.0	A
USGS	10126000	1964-07-18	80.0	A
USGS	10126000	1964-07-19	80.0	A
USGS	10126000	1964-07-20	80.0	A
USGS	10126000	1964-07-21	80.0	A
USGS	10126000	1964-07-22	76.0	A
USGS	10126000	1964-07-23	76.0	A
USGS	10126000	1964-07-24	79.0	A
USGS	10126000	1964-07-25	84.0	A
USGS	10126000	1964-07-26	87.0	A
USGS	10126000	1964-07-27	84.0	A
USGS	10126000	1964-07-28	79.0	A
USGS	10126000	1964-07-29	80.0	A
USGS	10126000	1964-07-30	85.0	A
USGS	10126000	1964-07-31	80.0	A
USGS	10126000	1964-08-01	83.0	A
USGS	10126000	1964-08-02	79.0	A
USGS	10126000	1964-08-03	83.0	A
USGS	10126000	1964-08-04	79.0	A
USGS	10126000	1964-08-05	78.0	A
USGS	10126000	1964-08-06	78.0	A
USGS	10126000	1964-08-07	80.0	A
USGS	10126000	1964-08-08	84.0	A
USGS	10126000	1964-08-09	84.0	A
USGS	10126000	1964-08-10	79.0	A
USGS	10126000	1964-08-11	74.0	A
USGS	10126000	1964-08-12	78.0	A
USGS	10126000	1964-08-13	84.0	A
USGS	10126000	1964-08-14	76.0	A
USGS	10126000	1964-08-15	79.0	A
USGS	10126000	1964-08-16	78.0	A
USGS	10126000	1964-08-17	82.0	A
USGS	10126000	1964-08-18	79.0	A
USGS	10126000	1964-08-19	75.0	A
USGS	10126000	1964-08-20	72.0	A
USGS	10126000	1964-08-21	72.0	A
USGS	10126000	1964-08-22	73.0	A
USGS	10126000	1964-08-23	79.0	A
USGS	10126000	1964-08-24	80.0	A
USGS	10126000	1964-08-25	76.0	A
USGS	10126000	1964-08-26	72.0	A
USGS	10126000	1964-08-27	75.0	A
USGS	10126000	1964-08-28	80.0	A
USGS	10126000	1964-08-29	85.0	A
USGS	10126000	1964-08-30	85.0	A
USGS	10126000	1964-08-31	107	A
USGS	10126000	1964-09-01	102	A
USGS	10126000	1964-09-02	95.0	A
USGS	10126000	1964-09-03	99.0	A
USGS	10126000	1964-09-04	89.0	A
USGS	10126000	1964-09-05	84.0	A
USGS	10126000	1964-09-06	85.0	A
USGS	10126000	1964-09-07	79.0	A
USGS	10126000	1964-09-08	72.0	A
USGS	10126000	1964-09-09	73.0	A
USGS	10126000	1964-09-10	82.0	A
USGS	10126000	1964-09-11	92.0	A
USGS	10126000	1964-09-12	98.0	A
USGS	10126000	1964-09-13	99.0	A
USGS	10126000	1964-09-14	101	A
USGS	10126000	1964-09-15	104	A
USGS	10126000	1964-09-16	106	A
USGS	10126000	1964-09-17	107	A
USGS	10126000	1964-09-18	115	A
USGS	10126000	1964-09-19	101	A
